asset_id|filepath|filename|transcription|duration_sec|language|language_probability|avg_logprob|slate_text|model|device|compute_type|transcribed_at_utc|status|error
SONY-20221027-CAMERA3-0045|E:\Orange Crush\Original_Footage\Sony\20221027\Camera3\C0045.MP4|C0045.MP4|Right, I'm ready. Roll sound. Sound rolling. Roll film. Film rolling. Mark scene 22, Take 2. Action. Cut.|29.03|en|0.998|-0.213|Right, I'm ready. Roll sound. Sound rolling. Roll film. Film rolling. Mark scene 22, Take 2. Action. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:15:12Z|ok|
SONY-20221027-CAMERA3-0047|E:\Orange Crush\Original_Footage\Sony\20221027\Camera3\C0047.MP4|C0047.MP4|I'm rolling. Mark it. Scene 22, Take 4. Action. Cut.|34.03|en|0.999|-0.267|I'm rolling. Mark it. Scene 22, Take 4. Action. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:15:16Z|ok|
SONY-20221027-CAMERA3-0048|E:\Orange Crush\Original_Footage\Sony\20221027\Camera3\C0048.MP4|C0048.MP4|Hello, Merlin. Mark. Scene 22, Take 5. Action. Go and we're done. We can...|34.53|en|0.999|-0.434|Hello, Merlin. Mark. Scene 22, Take 5. Action. Go and we're done. We can...|large-v3-turbo|cuda|float16|2026-09-20T23:15:20Z|ok|
SONY-20221027-CAMERA3-0050|E:\Orange Crush\Original_Footage\Sony\20221027\Camera3\C0050.MP4|C0050.MP4|You can mark it at the end. Yeah. It's nice, Misty. What are you sending us? I don't see you sending us questions. Are you telling us?|54.05|en|0.999|-0.481|You can mark it at the end. Yeah. It's nice, Misty.|large-v3-turbo|cuda|float16|2026-09-20T23:15:26Z|ok|
SONY-20221027-CAMERA3-0049|E:\Orange Crush\Original_Footage\Sony\20221027\Camera3\C0049.MP4|C0049.MP4|We're rolling, so just go ahead.|22.02|en|1.000|-0.397|We're rolling, so just go ahead.|large-v3-turbo|cuda|float16|2026-09-20T23:15:29Z|ok|
SONY-20221029-0071|E:\Orange Crush\Original_Footage\Sony\20221029\C0071.MP4|C0071.MP4|Foam rolling. Mark it. Scene 81, Take 1. Action. Amita. Cut.|17.02|en|0.989|-0.267|Foam rolling. Mark it. Scene 81, Take 1. Action. Amita. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:15:32Z|ok|
SONY-20221029-0073|E:\Orange Crush\Original_Footage\Sony\20221029\C0073.MP4|C0073.MP4|Film rolling. Mark it. Scene 81, Take 3. Action. Cut. How far are we going with this?|17.02|en|1.000|-0.312|Film rolling. Mark it. Scene 81, Take 3. Action. Cut. How far are we going with this?|large-v3-turbo|cuda|float16|2026-09-20T23:15:34Z|ok|
SONY-20221029-0075|E:\Orange Crush\Original_Footage\Sony\20221029\C0075.MP4|C0075.MP4|Oh, I'm rolling. Mark it. Scene 81, Take 5. Action. She didn't sleep here last night and she's not picking up her cell phone or her work phone. Slow down, Uma. Did you hear what I said? She did not sleep here last night and she did not stay with Leena. Yes, yes, I heard you. She's upset with me. This is not about you. I think something is wrong. What do you mean something is wrong? What do you want, what do you think we should do? I'm going to go to her work. Okay, that's a good idea. Call me back after you talk to her. I'm going to call 911. Why don't you go to her work first? I have to get back to your meeting. But call me back, okay? Bye.|84.58|en|0.999|-0.171|Oh, I'm rolling. Mark it. Scene 81, Take 5. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:15:45Z|ok|
SONY-20221029-0072|E:\Orange Crush\Original_Footage\Sony\20221029\C0072.MP4|C0072.MP4|Film rolling. Mark it. Scene 81, Take 2. Action. Amita? Cut.|17.52|en|0.999|-0.390|Film rolling. Mark it. Scene 81, Take 2. Action. Amita? Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:15:47Z|ok|
SONY-20221029-0076|E:\Orange Crush\Original_Footage\Sony\20221029\C0076.MP4|C0076.MP4|Film rolling. Mark it. Scene 110, Take 1. Action. Cut.|20.02|en|1.000|-0.237|Film rolling. Mark it. Scene 110, Take 1. Action. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:15:50Z|ok|
SONY-20221029-0074|E:\Orange Crush\Original_Footage\Sony\20221029\C0074.MP4|C0074.MP4|Film rolling. Mark it. Scene 81, Take 4. Action. She didn't sleep here last night. And she's not picking up her cell phone or her work phone. Did you hear what I said? She did not sleep here last night. And she did not stay at Leena's. This is not about you. Something is wrong. Can I actually just suggest something? Do you want to read the lines? Yeah, that's fine. Because I wanted to spawn. Yeah, yeah.|59.56|en|0.999|-0.240|Film rolling. Mark it. Scene 81, Take 4. Action. She didn't sleep here last night. And she's not picking up her cell phone or her work phone.|large-v3-turbo|cuda|float16|2026-09-20T23:15:58Z|ok|
SONY-20221029-0077|E:\Orange Crush\Original_Footage\Sony\20221029\C0077.MP4|C0077.MP4|Film rolling. Mark it. Scene 110, Take 2. Action. Cut.|19.02|en|1.000|-0.243|Film rolling. Mark it. Scene 110, Take 2. Action. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:16:00Z|ok|
SONY-20221027-CAMERA3-0044|E:\Orange Crush\Original_Footage\Sony\20221027\Camera3\C0044.MP4|C0044.MP4||1.00|en|0.517|||large-v3-turbo|cuda|float16|2026-09-20T23:16:01Z|ok|
SONY-20221029-0082|E:\Orange Crush\Original_Footage\Sony\20221029\C0082.MP4|C0082.MP4|I mean, like, has she been really good about timing? Yeah.|8.01|en|0.976|-0.568|I mean, like, has she been really good about timing? Yeah.|large-v3-turbo|cuda|float16|2026-09-20T23:16:02Z|ok|
SONY-20221029-0083|E:\Orange Crush\Original_Footage\Sony\20221029\C0083.MP4|C0083.MP4|Camera rolling. Mark it. Scene 148, Take 1. Action. Who is this, Dilip? Billy Vaughn, Sir. I work security at Red Horse. Is there any news about Amita? No. No. The police were there. Your wife came and upset. How is she? We are all very worried. Cut.|31.54|en|0.984|-0.156|Camera rolling. Mark it. Scene 148, Take 1. Action. Who is this, Dilip? Billy Vaughn, Sir. I work security at Red Horse. Is there any news about Amita? No. No. The police were there. Your wife came and upset. How is she? We are all very worried. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:16:06Z|ok|
SONY-20221029-0085|E:\Orange Crush\Original_Footage\Sony\20221029\C0085.MP4|C0085.MP4|Camera rolling. Mark it. Scene 148, Take 3. Action. Cut.|18.02|en|1.000|-0.217|Camera rolling. Mark it. Scene 148, Take 3. Action. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:16:09Z|ok|
SONY-20221029-0084|E:\Orange Crush\Original_Footage\Sony\20221029\C0084.MP4|C0084.MP4|Rolling. Mark it. Scene 148, Take 2. Action. Who is this, Dilip? Billy Vaughn, Sir. I work security at Red Horse. Is there any news about Amita? No. No. The police were there. Your wife came in upset. How is she? We are all very worried. Cut.|32.53|en|0.997|-0.137|Rolling. Mark it. Scene 148, Take 2. Action. Who is this, Dilip? Billy Vaughn, Sir. I work security at Red Horse. Is there any news about Amita? No. No. The police were there. Your wife came in upset. How is she? We are all very worried. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:16:13Z|ok|
SONY-20221029-0079|E:\Orange Crush\Original_Footage\Sony\20221029\C0079.MP4|C0079.MP4|Film rolling. Mark it. Scene 111, Take 1. Action. Please. No other friends besides Leena. No, she doesn't have time for friends. She looks very hard. Not even college friends. Is there any possibility there's a guy involved? Absolutely not. Do you have Leena's number? We gave it to the officer when we called. Of course, I'm sorry. Okay if I borrow this? Yeah. He helps us overcome our obstacles. Ganesh, cut. We do it again.|83.08|en|0.994|-0.239|Film rolling. Mark it. Scene 111, Take 1. Action. Please.|large-v3-turbo|cuda|float16|2026-09-20T23:16:23Z|ok|
SONY-20221029-0080|E:\Orange Crush\Original_Footage\Sony\20221029\C0080.MP4|C0080.MP4|Film rolling. Mark it. Scene 111, Take 2. Action. May I take a look at this? Please. Does she have any other friends besides, uh, Leena? No. She doesn't have time for friends. She works very hard. Not even college friends. Is there any possibility there's a guy involved? Absolutely not. Do you know Leena's number? Yes. We gave it to the officer when we called. Of course. I'm sorry. Um, okay, if I borrow this? Yes. He helps us overcome our obstacles. What? Ganesh. Cut.|77.08|en|0.999|-0.204|Film rolling. Mark it. Scene 111, Take 2. Action. May I take a look at this? Please. Does she have any other friends besides, uh, Leena? No. She doesn't have time for friends. She works very hard. Not even college friends. Is there any possibility there's a guy involved? Absolutely not. Do you know Leena's number? Yes. We gave it to the officer when we called. Of course. I'm sorry.|large-v3-turbo|cuda|float16|2026-09-20T23:16:33Z|ok|
SONY-20221029-0081|E:\Orange Crush\Original_Footage\Sony\20221029\C0081.MP4|C0081.MP4|Film rolling. Mark it. Scene 111, Take 3. Action. May I take a look at this? Please. Does she have any other friends besides, uh, Leena? No, she doesn't have time for friends. She works very hard. Not even college friends? No. Any possibility there's a guy involved? Absolutely not. Okay, if I borrow this? Yes. He helps us overcome our obstacles. What? Carnation. Cut.|53.55|en|0.999|-0.303|Film rolling. Mark it. Scene 111, Take 3. Action. May I take a look at this? Please. Does she have any other friends besides, uh, Leena? No, she doesn't have time for friends. She works very hard. Not even college friends? No. Any possibility there's a guy involved? Absolutely not. Okay, if I borrow this? Yes. He helps us|large-v3-turbo|cuda|float16|2026-09-20T23:16:39Z|ok|
SONY-20221029-0086|E:\Orange Crush\Original_Footage\Sony\20221029\C0086.MP4|C0086.MP4|Film rolling. Mark it. Scene 148, Take 4. Action. Why are you here? What are you doing here, Billy? I don't know. Sorry? I have to go.|31.54|en|1.000|-0.189|Film rolling. Mark it. Scene 148, Take 4. Action. Why are you here? What are you doing here, Billy? I don't know. Sorry? I have to go.|large-v3-turbo|cuda|float16|2026-09-20T23:16:43Z|ok|
SONY-20221029-0087|E:\Orange Crush\Original_Footage\Sony\20221029\C0087.MP4|C0087.MP4|Rolling. Action. Scene 148, Take... Keep going. Scene 148, Take 5. Action. Why are you here? What are you doing here, Billy? I don't know. Sorry? I have to go. Bye-bye.|29.53|en|1.000|-0.216|Rolling. Action. Scene 148, Take... Keep going. Scene 148, Take 5. Action. Why are you here? What are you doing here, Billy? I don't know. Sorry? I have to go. Bye-bye.|large-v3-turbo|cuda|float16|2026-09-20T23:16:47Z|ok|
SONY-20221029-0088|E:\Orange Crush\Original_Footage\Sony\20221029\C0088.MP4|C0088.MP4|Camera rolling. Mark it. Scene 148, Take 6. Action. Why are you here? What are you doing here, Billy? I don't know. Sorry? I have to go. Cut.|27.53|en|1.000|-0.111|Camera rolling. Mark it. Scene 148, Take 6. Action. Why are you here? What are you doing here, Billy? I don't know. Sorry? I have to go. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:16:51Z|ok|
SONY-20221029-0089|E:\Orange Crush\Original_Footage\Sony\20221029\C0089.MP4|C0089.MP4|Camera rolling. Mark it. Scene 148, Take 7. Action. Cut.|16.02|en|1.000|-0.353|Camera rolling. Mark it. Scene 148, Take 7. Action. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:16:53Z|ok|
SONY-20221029-0078|E:\Orange Crush\Original_Footage\Sony\20221029\C0078.MP4|C0078.MP4||4.00|en|0.517|||large-v3-turbo|cuda|float16|2026-09-20T23:16:54Z|ok|
SONY-20221029-0091|E:\Orange Crush\Original_Footage\Sony\20221029\C0091.MP4|C0091.MP4||5.51|en|0.517|||large-v3-turbo|cuda|float16|2026-09-20T23:16:55Z|ok|
SONY-20221029-0093|E:\Orange Crush\Original_Footage\Sony\20221029\C0093.MP4|C0093.MP4|Film rolling. Mark it. Scene 151, Take 2. Action. What the hell was that in there? What are you doing? What do you know? Why did you come here? Give me my keys. You're hiding something. I know you are. I don't know what you're talking about. I just came by to see if I could help. Why? She was nice to me. So you come by with a fucking stuffed animal? I'm just trying to be nice. Can I have my keys, please? Give me the keys. Get off me! Give me the keys. You're a fucking creep. What do you know? What do you know? Nothing! You're full of shit! You know something, you're a fucking bastard! You're a fucking creep!|52.55|en|1.000|-0.153|Film rolling. Mark it. Scene 151, Take 2. Action. What the hell was that in there? What are you doing? What do you know? Why did you come here? Give me my keys. You're hiding something. I know you are. I don't know what you're talking about. I just came by to see if I could help. Why? She was nice to me. So you come by with a fucking stuffed animal? I'm just trying to be nice. Can I have my keys, please? Give me the keys. Get off me! Give me the keys.|large-v3-turbo|cuda|float16|2026-09-20T23:17:01Z|ok|
SONY-20221029-0095|E:\Orange Crush\Original_Footage\Sony\20221029\C0095.MP4|C0095.MP4|Camera rolling. Camera rolling. Action. Can I help you? Sorry, I've made a mistake. I was trying to wait for the car to go home. Let's do it again. Yeah, let's do it.|25.02|en|1.000|-0.242|Camera rolling. Camera rolling. Action. Can I help you? Sorry, I've made a mistake. I was trying to wait for the car to go home. Let's do it again. Yeah, let's do it.|large-v3-turbo|cuda|float16|2026-09-20T23:17:05Z|ok|
SONY-20221029-0096|E:\Orange Crush\Original_Footage\Sony\20221029\C0096.MP4|C0096.MP4|Sound rolling. Camera rolling. Action. Can I help you? Sorry, I've made a mistake. Cut.|16.52|en|1.000|-0.203|Sound rolling. Camera rolling. Action. Can I help you? Sorry, I've made a mistake. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:17:07Z|ok|
SONY-20221029-0092|E:\Orange Crush\Original_Footage\Sony\20221029\C0092.MP4|C0092.MP4|Rolling. Mark it. Scene 151, Take 1. Action. What the hell was that in there? What are you doing? What do you know? Why did you come here? Give me my keys. You're hiding something. I know you are. I don't know what you're talking about. I just came by the ceiling. Why?|21.52|en|1.000|-0.116|Rolling. Mark it. Scene 151, Take 1. Action. What the hell was that in there? What are you doing? What do you know? Why did you come here? Give me my keys. You're hiding something. I know you are. I don't know what you're talking about. I just came by the ceiling. Why?|large-v3-turbo|cuda|float16|2026-09-20T23:17:10Z|ok|
SONY-20221029-0094|E:\Orange Crush\Original_Footage\Sony\20221029\C0094.MP4|C0094.MP4|Camera rolling. Mark it. Scene 151, Take 3. Action. What the hell was that in there? What are you doing? What do you know? Why did you come here? Give me my keys. You're hiding something. I know you are. I don't know what you're talking about. I just came by to see if I could help. Why? She was nice to me. So you come by with a fucking stuffed animal? I was trying to be nice. Can I have my keys, please? Give me the keys. Get off me! You fucking creep. What do you know? What do you know? Nothing! You're full of shit. You know something, you fucking bastard! You fucking creep!|51.05|en|1.000|-0.104|Camera rolling. Mark it. Scene 151, Take 3. Action. What the hell was that in there? What are you doing? What do you know? Why did you come here? Give me my keys. You're hiding something. I know you are. I don't know what you're talking about. I just came by to see if I could help. Why? She was nice to me. So you come by with a fucking stuffed animal? I was trying to be nice. Can I have my keys, please? Give me the keys. Get off me!|large-v3-turbo|cuda|float16|2026-09-20T23:17:17Z|ok|
SONY-20221029-0097|E:\Orange Crush\Original_Footage\Sony\20221029\C0097.MP4|C0097.MP4|Camera rolling. Camera rolling. Action. Can I help you? Sorry, I've made a mistake. Cut.|17.52|en|1.000|-0.184|Camera rolling. Camera rolling. Action. Can I help you? Sorry, I've made a mistake. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:17:19Z|ok|
SONY-20221029-0090|E:\Orange Crush\Original_Footage\Sony\20221029\C0090.MP4|C0090.MP4|What you're talking about, adjusting by to see if I could help. Why? She was nice to me.|4.00|en|0.988|-0.324|What you're talking about, adjusting by to see if I could help. Why? She was nice to me.|large-v3-turbo|cuda|float16|2026-09-20T23:17:20Z|ok|
SONY-20221029-0099|E:\Orange Crush\Original_Footage\Sony\20221029\C0099.MP4|C0099.MP4|Film rolling. Mark it. Scene 149, Take 1. Action.|18.52|en|0.999|-0.252|Film rolling. Mark it. Scene 149, Take 1. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:17:22Z|ok|
SONY-20221029-0098|E:\Orange Crush\Original_Footage\Sony\20221029\C0098.MP4|C0098.MP4|Camera rolling. Action. Wait, are you a friend of Amita? Yeah. Well, come on in.|19.52|en|0.998|-0.322|Camera rolling. Action. Wait, are you a friend of Amita? Yeah. Well, come on in.|large-v3-turbo|cuda|float16|2026-09-20T23:17:25Z|ok|
SONY-20221029-0100|E:\Orange Crush\Original_Footage\Sony\20221029\C0100.MP4|C0100.MP4|Film rolling. Mark it. Scene 149, Take 2. Action.|25.53|en|1.000|-0.312|Film rolling. Mark it. Scene 149, Take 2. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:17:28Z|ok|
SONY-20221029-0101|E:\Orange Crush\Original_Footage\Sony\20221029\C0101.MP4|C0101.MP4|When you cross the line, you see something happens, and the water gets out of the bottle. Why? Why? Because the car said, Beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep,|30.03|en|0.958|-0.216|When you cross the line, you see something happens, and the water gets out of the bottle. Why?|large-v3-turbo|cuda|float16|2026-09-20T23:17:33Z|ok|
SONY-20221029-0103|E:\Orange Crush\Original_Footage\Sony\20221029\C0103.MP4|C0103.MP4|I'm rolling. Mark it. Scene 44, Take 2. Action. PP. It's like a five-year-old joke. We just started. We couldn't wait. Sorry. You're late. All right. Just walk in again. Don't, don't. We're still rolling. Laughter, laughter, laughter. Go. It's a five-year-old joke. We couldn't wait any further. We just started. You're late. Yeah, sorry. Um, car trouble? I got a ride, though. Amita, me and Mom are talking. Maybe after dinner, you can show Sandeep the riverfront. Yeah, maybe. Um, could you pass a bunch of other girls? And also, they're showing Shah Rukh's new movie in Northampton. Maybe you guys will like that. Yeah, maybe. More than decide later. Sure. You know, I don't feel so good. Um, I don't feel so good. Um, I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good. I don't feel so good.|86.59|en|0.999|-0.221|I'm rolling. Mark it. Scene 44, Take 2. Action. PP. It's like a five-year-old joke. We just started. We couldn't wait. Sorry. You're late. All right. Just walk in again. Don't, don't. We're still rolling. Laughter, laughter, laughter. Go. It's a five-year-old joke. We couldn't wait any further. We just started.|large-v3-turbo|cuda|float16|2026-09-20T23:17:44Z|ok|
SONY-20221029-0104|E:\Orange Crush\Original_Footage\Sony\20221029\C0104.MP4|C0104.MP4|Mark it. Scene 31, Take 4. Take 1, Take 1, Take 1. Action. But we'll always be remembered as the one who asked Ms. Porter if the sun we see is the same sun that they see in Sweden. S-s-s-sorry, I-I taught... It's across the hall.|29.03|en|0.997|-0.318|Mark it. Scene 31, Take 4. Take 1, Take 1, Take 1. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:17:48Z|ok|
SONY-20221029-0105|E:\Orange Crush\Original_Footage\Sony\20221029\C0105.MP4|C0105.MP4|Foam rolling. Mark it. Scene 31, Take 2. Action. But we'll always be remembered, as the one who asked Ms. Porter, if the sun we see is the same sun that they see in Sweden. Oh, sorry, I thought. It's, uh, across the hall. Thank you. I think, a cut. I think what you can do there is...|28.03|en|0.993|-0.443|Foam rolling. Mark it. Scene 31, Take 2. Action. But we'll always be remembered, as the one who asked Ms. Porter, if the sun we see is the same sun that they see in Sweden.|large-v3-turbo|cuda|float16|2026-09-20T23:17:52Z|ok|
SONY-20221029-0109|E:\Orange Crush\Original_Footage\Sony\20221029\C0109.MP4|C0109.MP4|Film rolling. Mark it. Scene 31, Take 6. Action. A girl's first love is always her father. What? I heard it on Kiss When I Wait This Morning. No. So much no. My father's a jerk. He's tearing our family apart. My father's okay, but he believes raising a kid is a woman's job. Men just historically suck. I love him, but if I married someone like him, I think I'd go crazy. Preach. I shouldn't bitch about it though. I mean, you see how he is. He's good to me, but too set in his ways sometimes. Controlling. I get it. College. Check. Six figure job. Check. Have a big fancy wedding. Start popping out Indian babies. White picket fence. Check. My only reason is his old college buddy. You know the only reason his old college buddy is here is to play Cupid with me and Mr. Sandeep. I think he's kind of cute. Oh boy. I'm serious. Like, he's shy. I love shy guy. Did you see me giving him the eyes when they were leaving tonight? Like, totally no idea. Like, Sandeep would only get it if I wore a t-shirt that said, dude, I'm flirting with you and then grab his crush. Leena. You could do worse. You don't get it. My parents are actually serious about this. What? Like an arranged marriage? No. But they'd like to see it. So, you don't want to marry this guy. I don't want to marry anyone. Just tell your parents you aren't interested. I will. But it's gonna upset them. Why would that upset them? Well, they're worried about me. Well, tell them your heart is already taken by Loony Leo. Remember when he drilled a hole up to the bottom of his locker? The one hole below? During Earth Science, he would scream into it pretending to be God. I am Yahweh, and I have commanded you. Oh, Jock Josh. What a dick. Josh all his exes. But will always be remembered as the one who asks Miss Porter if the sun we see is the same sun that they see in Sweden. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick. What a dick.|149.65|en|1.000|-0.144|Film rolling. Mark it. Scene 31, Take 6. Action. A girl's first love is always her father. What? I heard it on Kiss When I Wait This Morning. No. So much no. My father's a jerk. He's tearing our family apart. My father's okay, but he believes raising a kid is a woman's job. Men just historically suck. I love him, but if I married someone like him, I think I'd go crazy. Preach.|large-v3-turbo|cuda|float16|2026-09-20T23:18:11Z|ok|
SONY-20221029-0102|E:\Orange Crush\Original_Footage\Sony\20221029\C0102.MP4|C0102.MP4|Oh, I'm wrong. Mark it. Mark it. Scene 44, Take 1. Action. PP. That's fine. Well, I'm joking. I know. We just started. We couldn't wait. Yeah, sorry. Car trouble. I've got a ride. Oh, Bob and I were talking. Maybe after dinner, you can show Sandeep the river plant. Yeah, maybe. Could you pass me the chipmunk? We're showing Shah Rukh's new movie at Northampton. Maybe you guys will like that. Baking this night later. Sure, yeah. You know, I don't feel so good. I'm not happy. And cut.|93.59|en|0.997|-0.315|Oh, I'm wrong. Mark it. Mark it. Scene 44, Take 1. Action. PP. That's fine. Well, I'm joking. I know. We just started. We couldn't wait. Yeah, sorry. Car trouble. I've got a ride. Oh, Bob and I were talking. Maybe after dinner, you can show Sandeep the river plant. Yeah, maybe.|large-v3-turbo|cuda|float16|2026-09-20T23:18:22Z|ok|
SONY-20221029-0107|E:\Orange Crush\Original_Footage\Sony\20221029\C0107.MP4|C0107.MP4|Scrolling. Scene 31, Take 4. Action. I will always be remembered as the one who asked Miss Porter if the sun we see is the same one that they see in Sweden. You're right. Sorry, I talked. It's across the hall.|32.53|en|1.000|-0.386|Scrolling. Scene 31, Take 4. Action. I will always be remembered as the one who asked Miss Porter if the sun we see is the same one that they see in Sweden. You're right.|large-v3-turbo|cuda|float16|2026-09-20T23:18:26Z|ok|
SONY-20221029-0108|E:\Orange Crush\Original_Footage\Sony\20221029\C0108.MP4|C0108.MP4|Film rolling. Scene 31, Take 5. Action. A girl's first love is always her father. What? I heard it on Kiss One Away this morning. No. So much no. I mean, my dad's a jerk. He's tearing our family apart. My dad's okay, but he thinks raising a kid is a woman's job. Men just historically suck. I love him, but if I married someone like him, I think I'd go crazy. Preach. I mean, I shouldn't bitch about it though. You see how he is. He's good to me. But too set in his ways sometimes. Controlling. I get it. College? Check. Six figure job? Check. Have a big fancy Indian wedding. Start popping out Indian babies. White picket fence. Check. You know the only reason his old college buddy is here is so they can play Cupid with me and Mr. Sandeep. I think he's kind of cute. Oh boy. I'm serious. Like, he's shy. I love shy guys. Like, did you see me giving him the eyes when they were leaving tonight? Like, totally no idea. Like, Sandeep would only get it if I wore a shirt that said, dude, I'm flirting with you, and then grabbed his crotch. Lena! I mean, you could do worse. You don't get it. My parents are serious about this. What? Like, an arranged marriage? No. But they like to see it happen. So, you don't want to marry this guy? I don't want to marry anyone. Just tell your parents you aren't interested. I will. But I know it's going to upset them. Why would that upset them? Well, they're worried about me. Well, you know what? Tell them that your heart is already taken by the booty. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me. Well, they're worried about me.|111.11|en|1.000|-0.297|Film rolling. Scene 31, Take 5. Action. A girl's first love is always her father. What? I heard it on Kiss One Away this morning. No. So much no. I mean, my dad's a jerk. He's tearing our family apart. My dad's okay, but he thinks raising a kid is a woman's job. Men just historically suck. I love him, but if I married someone like him, I think I'd go crazy. Preach.|large-v3-turbo|cuda|float16|2026-09-20T23:18:41Z|ok|
SONY-20221029-0106|E:\Orange Crush\Original_Footage\Sony\20221029\C0106.MP4|C0106.MP4|Action! But we'll always be remembered as the one who asked Miss Porter if the sun we see is the same sun that they see in Sweden. You're right. Sorry, I talked. It's across the hall. Okay. Cut!|23.52|en|0.994|-0.272|Action! But we'll always be remembered as the one who asked Miss Porter if the sun we see is the same sun that they see in Sweden. You're right.|large-v3-turbo|cuda|float16|2026-09-20T23:18:45Z|ok|
SONY-20221029-0112|E:\Orange Crush\Original_Footage\Sony\20221029\C0112.MP4|C0112.MP4|Camera roll. Scene 41, Take 6. Action. Cut.|34.53|en|1.000|-0.386|Camera roll. Scene 41, Take 6. Action. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:18:49Z|ok|
SONY-20221029-0111|E:\Orange Crush\Original_Footage\Sony\20221029\C0111.MP4|C0111.MP4|Go ahead, you can do it.|21.02|en|0.999|-0.418|Go ahead, you can do it.|large-v3-turbo|cuda|float16|2026-09-20T23:18:52Z|ok|
SONY-20221107-0097|E:\Orange Crush\Original_Footage\Sony\20221107\C0097.MP4|C0097.MP4|Film rolling. 154, Take 1. Mark it. Action. What are you doing? Don't touch her. Get your hands off her. I'm taking care of things. You're not a part of this anymore. Fucking whore. Get out of here. All right. Cut.|23.02|en|1.000|-0.257|Film rolling. 154, Take 1. Mark it. Action. What are you doing? Don't touch her. Get your hands off her.|large-v3-turbo|cuda|float16|2026-09-20T23:18:55Z|ok|
SONY-20221029-0110|E:\Orange Crush\Original_Footage\Sony\20221029\C0110.MP4|C0110.MP4|Camera rolling. Mark it. Scene 31, Take 7. Action. Did you see me giving him the eyes when they were leaving tonight? Like, totally no idea. Sandeep would only get it if I wore a t-shirt that said, dude, I'm flirting with you, and then grandma's crush. Leena! You could do worse! You don't get it. My parents are actually serious about this? What? Like, arrange marriage? No. But they like to see it happen. So, you don't want to marry this guy? I don't want to marry anyone. Just tell your parents that you aren't interested. I will. But I know what's going to upset them. Why would that upset them? They're worried about me. Look, tell them that your heart is already taken by Looney Leo. Remember he drilled a hole into the bottom of his locker through the 112 below? During art science, he would scream into it pretending to be God. I am Yahweh, and I have commanded you. Ah, and Jock Josh. What a dick. Trashed all his accents. But we'll always be remembered as the one who asked Miss Porter if the sun we see is the same sun that they see in Sweden. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut. Cut.|78.58|en|1.000|-0.149|Camera rolling. Mark it. Scene 31, Take 7. Action. Did you see me giving him the eyes when they were leaving tonight? Like, totally no idea.|large-v3-turbo|cuda|float16|2026-09-20T23:19:06Z|ok|
SONY-20221107-0098|E:\Orange Crush\Original_Footage\Sony\20221107\C0098.MP4|C0098.MP4|I'm rolling whenever you want to do it.|6.01|en|0.999|-0.364|I'm rolling whenever you want to do it.|large-v3-turbo|cuda|float16|2026-09-20T23:19:08Z|ok|
